Heliumtest30
Sample30
GC / MS DATA FILE
11/11/2011 9:39:00 AM

Young-Mo Kim
GCMSD_1
SpectrumDescription	Minutes	BPI	TIC	TotalSignalRawFromIndex
SpectrumIndex 7550 at 4.72 minutes; base peak 3.9 m/z with intensity 117936; TIC = 128721	4.72	117936	128721	128748
SpectrumIndex 7551 at 4.72 minutes; base peak 3.9 m/z with intensity 118632; TIC = 129953	4.72	118632	129953	129978
SpectrumIndex 7552 at 4.72 minutes; base peak 3.9 m/z with intensity 119696; TIC = 131605	4.72	119696	131605	131626
SpectrumIndex 7553 at 4.72 minutes; base peak 3.9 m/z with intensity 121720; TIC = 132427	4.72	121720	132427	132449
SpectrumIndex 7554 at 4.72 minutes; base peak 3.9 m/z with intensity 121824; TIC = 133693	4.72	121824	133693	133718
SpectrumIndex 7555 at 4.72 minutes; base peak 3.9 m/z with intensity 119400; TIC = 130995	4.72	119400	130995	131020
SpectrumIndex 7556 at 4.72 minutes; base peak 3.9 m/z with intensity 120664; TIC = 131350	4.72	120664	131350	131372
SpectrumIndex 7557 at 4.72 minutes; base peak 3.9 m/z with intensity 120112; TIC = 131873	4.72	120112	131873	131891
SpectrumIndex 7558 at 4.72 minutes; base peak 3.9 m/z with intensity 122520; TIC = 134149	4.72	122520	134149	134173
SpectrumIndex 7559 at 4.72 minutes; base peak 3.9 m/z with intensity 117368; TIC = 129278	4.72	117368	129278	129307
SpectrumIndex 7560 at 4.72 minutes; base peak 3.9 m/z with intensity 119104; TIC = 130258	4.72	119104	130258	130281
SpectrumIndex 7561 at 4.72 minutes; base peak 3.9 m/z with intensity 122224; TIC = 133196	4.72	122224	133196	133214
SpectrumIndex 7562 at 4.73 minutes; base peak 3.9 m/z with intensity 121760; TIC = 132869	4.73	121760	132869	132895
SpectrumIndex 7563 at 4.73 minutes; base peak 3.9 m/z with intensity 119600; TIC = 131867	4.73	119600	131867	131891
SpectrumIndex 7564 at 4.73 minutes; base peak 3.9 m/z with intensity 115848; TIC = 127750	4.73	115848	127750	127772
SpectrumIndex 7565 at 4.73 minutes; base peak 3.9 m/z with intensity 118832; TIC = 130368	4.73	118832	130368	130397
SpectrumIndex 7566 at 4.73 minutes; base peak 3.9 m/z with intensity 117488; TIC = 128017	4.73	117488	128017	128039
SpectrumIndex 7567 at 4.73 minutes; base peak 3.9 m/z with intensity 121064; TIC = 130915	4.73	121064	130915	130937
SpectrumIndex 7568 at 4.73 minutes; base peak 3.9 m/z with intensity 118688; TIC = 129388	4.73	118688	129388	129406
SpectrumIndex 7569 at 4.73 minutes; base peak 3.9 m/z with intensity 120440; TIC = 131350	4.73	120440	131350	131370
SpectrumIndex 7570 at 4.73 minutes; base peak 3.9 m/z with intensity 120120; TIC = 131999	4.73	120120	131999	132027
SpectrumIndex 7571 at 4.73 minutes; base peak 3.9 m/z with intensity 122128; TIC = 133312	4.73	122128	133312	133338
SpectrumIndex 7572 at 4.73 minutes; base peak 3.9 m/z with intensity 120432; TIC = 131649	4.73	120432	131649	131670
SpectrumIndex 7573 at 4.73 minutes; base peak 3.9 m/z with intensity 116120; TIC = 129007	4.73	116120	129007	129027
SpectrumIndex 7574 at 4.73 minutes; base peak 3.9 m/z with intensity 120120; TIC = 132259	4.73	120120	132259	132282
SpectrumIndex 7575 at 4.73 minutes; base peak 3.9 m/z with intensity 124128; TIC = 134575	4.73	124128	134575	134600
SpectrumIndex 7576 at 4.73 minutes; base peak 3.9 m/z with intensity 122240; TIC = 133771	4.73	122240	133771	133796
SpectrumIndex 7577 at 4.73 minutes; base peak 3.9 m/z with intensity 119216; TIC = 129805	4.73	119216	129805	129832
SpectrumIndex 7578 at 4.73 minutes; base peak 3.9 m/z with intensity 119104; TIC = 131518	4.73	119104	131518	131543
SpectrumIndex 7579 at 4.74 minutes; base peak 3.9 m/z with intensity 119696; TIC = 130977	4.74	119696	130977	131003
SpectrumIndex 7580 at 4.74 minutes; base peak 3.9 m/z with intensity 120344; TIC = 131531	4.74	120344	131531	131551
SpectrumIndex 7581 at 4.74 minutes; base peak 3.9 m/z with intensity 119264; TIC = 130766	4.74	119264	130766	130790
SpectrumIndex 7582 at 4.74 minutes; base peak 3.9 m/z with intensity 121352; TIC = 132430	4.74	121352	132430	132456
SpectrumIndex 7583 at 4.74 minutes; base peak 3.9 m/z with intensity 122160; TIC = 133677	4.74	122160	133677	133698
SpectrumIndex 7584 at 4.74 minutes; base peak 3.9 m/z with intensity 121192; TIC = 132261	4.74	121192	132261	132287
SpectrumIndex 7585 at 4.74 minutes; base peak 3.9 m/z with intensity 120320; TIC = 131618	4.74	120320	131618	131638
SpectrumIndex 7586 at 4.74 minutes; base peak 3.9 m/z with intensity 118800; TIC = 130009	4.74	118800	130009	130032
SpectrumIndex 7587 at 4.74 minutes; base peak 3.9 m/z with intensity 115992; TIC = 126980	4.74	115992	126980	126997
SpectrumIndex 7588 at 4.74 minutes; base peak 3.9 m/z with intensity 121736; TIC = 133632	4.74	121736	133632	133657
SpectrumIndex 7589 at 4.74 minutes; base peak 3.9 m/z with intensity 120712; TIC = 132070	4.74	120712	132070	132090
SpectrumIndex 7590 at 4.74 minutes; base peak 3.9 m/z with intensity 119480; TIC = 129562	4.74	119480	129562	129582
SpectrumIndex 7591 at 4.74 minutes; base peak 3.9 m/z with intensity 118232; TIC = 128964	4.74	118232	128964	128989
SpectrumIndex 7592 at 4.74 minutes; base peak 3.9 m/z with intensity 121568; TIC = 133014	4.74	121568	133014	133040
SpectrumIndex 7593 at 4.74 minutes; base peak 3.9 m/z with intensity 116920; TIC = 127695	4.74	116920	127695	127715
SpectrumIndex 7594 at 4.74 minutes; base peak 3.9 m/z with intensity 118144; TIC = 128806	4.74	118144	128806	128835
SpectrumIndex 7595 at 4.75 minutes; base peak 3.9 m/z with intensity 118048; TIC = 130355	4.75	118048	130355	130385
SpectrumIndex 7596 at 4.75 minutes; base peak 3.9 m/z with intensity 119816; TIC = 130821	4.75	119816	130821	130839
SpectrumIndex 7597 at 4.75 minutes; base peak 3.9 m/z with intensity 119768; TIC = 130418	4.75	119768	130418	130440
SpectrumIndex 7598 at 4.75 minutes; base peak 3.9 m/z with intensity 119392; TIC = 130696	4.75	119392	130696	130712
SpectrumIndex 7599 at 4.75 minutes; base peak 3.9 m/z with intensity 117232; TIC = 128244	4.75	117232	128244	128267
SpectrumIndex 7600 at 4.75 minutes; base peak 3.9 m/z with intensity 119696; TIC = 131659	4.75	119696	131659	131684
SpectrumIndex 7601 at 4.75 minutes; base peak 3.9 m/z with intensity 120008; TIC = 131347	4.75	120008	131347	131365
SpectrumIndex 7602 at 4.75 minutes; base peak 3.9 m/z with intensity 123688; TIC = 135434	4.75	123688	135434	135458
SpectrumIndex 7603 at 4.75 minutes; base peak 3.9 m/z with intensity 118816; TIC = 130220	4.75	118816	130220	130247
SpectrumIndex 7604 at 4.75 minutes; base peak 3.9 m/z with intensity 119016; TIC = 129726	4.75	119016	129726	129750
SpectrumIndex 7605 at 4.75 minutes; base peak 3.9 m/z with intensity 123936; TIC = 134963	4.75	123936	134963	134986
SpectrumIndex 7606 at 4.75 minutes; base peak 3.9 m/z with intensity 118456; TIC = 129162	4.75	118456	129162	129188
SpectrumIndex 7607 at 4.75 minutes; base peak 3.9 m/z with intensity 118744; TIC = 130114	4.75	118744	130114	130132
SpectrumIndex 7608 at 4.75 minutes; base peak 3.9 m/z with intensity 117800; TIC = 128950	4.75	117800	128950	128974
SpectrumIndex 7609 at 4.75 minutes; base peak 3.9 m/z with intensity 122624; TIC = 133292	4.75	122624	133292	133318
SpectrumIndex 7610 at 4.75 minutes; base peak 3.9 m/z with intensity 122280; TIC = 133971	4.75	122280	133971	133994
SpectrumIndex 7611 at 4.76 minutes; base peak 3.9 m/z with intensity 118480; TIC = 130129	4.76	118480	130129	130152
SpectrumIndex 7612 at 4.76 minutes; base peak 3.9 m/z with intensity 117080; TIC = 128882	4.76	117080	128882	128904
SpectrumIndex 7613 at 4.76 minutes; base peak 3.9 m/z with intensity 118152; TIC = 129525	4.76	118152	129525	129551
SpectrumIndex 7614 at 4.76 minutes; base peak 3.9 m/z with intensity 120200; TIC = 132239	4.76	120200	132239	132262
SpectrumIndex 7615 at 4.76 minutes; base peak 3.9 m/z with intensity 120744; TIC = 133105	4.76	120744	133105	133128
SpectrumIndex 7616 at 4.76 minutes; base peak 3.9 m/z with intensity 117816; TIC = 128799	4.76	117816	128799	128827
SpectrumIndex 7617 at 4.76 minutes; base peak 3.9 m/z with intensity 118112; TIC = 129406	4.76	118112	129406	129437
SpectrumIndex 7618 at 4.76 minutes; base peak 3.9 m/z with intensity 124160; TIC = 136501	4.76	124160	136501	136530
SpectrumIndex 7619 at 4.76 minutes; base peak 3.9 m/z with intensity 120048; TIC = 131034	4.76	120048	131034	131054
SpectrumIndex 7620 at 4.76 minutes; base peak 3.9 m/z with intensity 118488; TIC = 130490	4.76	118488	130490	130511
SpectrumIndex 7621 at 4.76 minutes; base peak 3.9 m/z with intensity 117752; TIC = 128860	4.76	117752	128860	128879
SpectrumIndex 7622 at 4.76 minutes; base peak 3.9 m/z with intensity 119232; TIC = 130418	4.76	119232	130418	130441
SpectrumIndex 7623 at 4.76 minutes; base peak 3.9 m/z with intensity 118224; TIC = 129282	4.76	118224	129282	129302
SpectrumIndex 7624 at 4.76 minutes; base peak 3.9 m/z with intensity 116496; TIC = 128161	4.76	116496	128161	128187
SpectrumIndex 7625 at 4.76 minutes; base peak 3.9 m/z with intensity 121608; TIC = 132314	4.76	121608	132314	132341
SpectrumIndex 7626 at 4.76 minutes; base peak 3.9 m/z with intensity 122920; TIC = 134401	4.76	122920	134401	134433
SpectrumIndex 7627 at 4.76 minutes; base peak 3.9 m/z with intensity 122704; TIC = 134337	4.76	122704	134337	134357
SpectrumIndex 7628 at 4.77 minutes; base peak 3.9 m/z with intensity 118728; TIC = 130361	4.77	118728	130361	130386
SpectrumIndex 7629 at 4.77 minutes; base peak 3.9 m/z with intensity 116936; TIC = 128480	4.77	116936	128480	128505
SpectrumIndex 7630 at 4.77 minutes; base peak 3.9 m/z with intensity 125032; TIC = 136116	4.77	125032	136116	136135
SpectrumIndex 7631 at 4.77 minutes; base peak 3.9 m/z with intensity 119864; TIC = 130915	4.77	119864	130915	130943
SpectrumIndex 7632 at 4.77 minutes; base peak 3.9 m/z with intensity 123088; TIC = 134193	4.77	123088	134193	134215
SpectrumIndex 7633 at 4.77 minutes; base peak 3.9 m/z with intensity 120240; TIC = 130943	4.77	120240	130943	130966
SpectrumIndex 7634 at 4.77 minutes; base peak 3.9 m/z with intensity 118888; TIC = 129984	4.77	118888	129984	130007
SpectrumIndex 7635 at 4.77 minutes; base peak 3.9 m/z with intensity 118896; TIC = 129480	4.77	118896	129480	129507
SpectrumIndex 7636 at 4.77 minutes; base peak 3.9 m/z with intensity 118360; TIC = 129013	4.77	118360	129013	129034
SpectrumIndex 7637 at 4.77 minutes; base peak 3.9 m/z with intensity 125272; TIC = 136354	4.77	125272	136354	136377
SpectrumIndex 7638 at 4.77 minutes; base peak 3.9 m/z with intensity 122472; TIC = 133983	4.77	122472	133983	134006
SpectrumIndex 7639 at 4.77 minutes; base peak 3.9 m/z with intensity 122024; TIC = 132698	4.77	122024	132698	132722
SpectrumIndex 7640 at 4.77 minutes; base peak 3.9 m/z with intensity 121128; TIC = 133702	4.77	121128	133702	133729
SpectrumIndex 7641 at 4.77 minutes; base peak 3.9 m/z with intensity 119048; TIC = 129558	4.77	119048	129558	129588
SpectrumIndex 7642 at 4.77 minutes; base peak 3.9 m/z with intensity 119800; TIC = 132228	4.77	119800	132228	132253
SpectrumIndex 7643 at 4.77 minutes; base peak 3.9 m/z with intensity 116096; TIC = 125937	4.77	116096	125937	125958
SpectrumIndex 7644 at 4.78 minutes; base peak 3.9 m/z with intensity 122624; TIC = 133866	4.78	122624	133866	133886
SpectrumIndex 7645 at 4.78 minutes; base peak 3.9 m/z with intensity 122688; TIC = 134035	4.78	122688	134035	134060
SpectrumIndex 7646 at 4.78 minutes; base peak 3.9 m/z with intensity 121888; TIC = 132414	4.78	121888	132414	132436
SpectrumIndex 7647 at 4.78 minutes; base peak 3.9 m/z with intensity 122416; TIC = 133666	4.78	122416	133666	133690
SpectrumIndex 7648 at 4.78 minutes; base peak 3.9 m/z with intensity 121296; TIC = 133527	4.78	121296	133527	133546
SpectrumIndex 7649 at 4.78 minutes; base peak 3.9 m/z with intensity 118784; TIC = 130912	4.78	118784	130912	130937
SpectrumIndex 7650 at 4.78 minutes; base peak 3.9 m/z with intensity 117040; TIC = 129229	4.78	117040	129229	129250
SpectrumIndex 7651 at 4.78 minutes; base peak 3.9 m/z with intensity 118944; TIC = 130184	4.78	118944	130184	130204
SpectrumIndex 7652 at 4.78 minutes; base peak 3.9 m/z with intensity 124000; TIC = 134088	4.78	124000	134088	134110
SpectrumIndex 7653 at 4.78 minutes; base peak 3.9 m/z with intensity 125760; TIC = 137648	4.78	125760	137648	137672
SpectrumIndex 7654 at 4.78 minutes; base peak 3.9 m/z with intensity 118792; TIC = 129290	4.78	118792	129290	129311
SpectrumIndex 7655 at 4.78 minutes; base peak 3.9 m/z with intensity 117760; TIC = 129285	4.78	117760	129285	129303
SpectrumIndex 7656 at 4.78 minutes; base peak 3.9 m/z with intensity 120936; TIC = 131901	4.78	120936	131901	131923
SpectrumIndex 7657 at 4.78 minutes; base peak 3.9 m/z with intensity 119864; TIC = 131060	4.78	119864	131060	131075
SpectrumIndex 7658 at 4.78 minutes; base peak 3.9 m/z with intensity 117912; TIC = 129404	4.78	117912	129404	129425
SpectrumIndex 7659 at 4.78 minutes; base peak 3.9 m/z with intensity 119440; TIC = 129696	4.78	119440	129696	129723
SpectrumIndex 7660 at 4.79 minutes; base peak 3.9 m/z with intensity 120816; TIC = 132559	4.79	120816	132559	132586
SpectrumIndex 7661 at 4.79 minutes; base peak 3.9 m/z with intensity 120016; TIC = 131346	4.79	120016	131346	131371
SpectrumIndex 7662 at 4.79 minutes; base peak 3.9 m/z with intensity 122576; TIC = 134242	4.79	122576	134242	134267
SpectrumIndex 7663 at 4.79 minutes; base peak 3.9 m/z with intensity 117584; TIC = 129468	4.79	117584	129468	129490
SpectrumIndex 7664 at 4.79 minutes; base peak 3.9 m/z with intensity 116296; TIC = 126756	4.79	116296	126756	126778
SpectrumIndex 7665 at 4.79 minutes; base peak 3.9 m/z with intensity 120152; TIC = 131899	4.79	120152	131899	131920
SpectrumIndex 7666 at 4.79 minutes; base peak 3.9 m/z with intensity 122616; TIC = 134126	4.79	122616	134126	134151
SpectrumIndex 7667 at 4.79 minutes; base peak 3.9 m/z with intensity 122208; TIC = 134097	4.79	122208	134097	134122
SpectrumIndex 7668 at 4.79 minutes; base peak 3.9 m/z with intensity 119728; TIC = 131186	4.79	119728	131186	131210
SpectrumIndex 7669 at 4.79 minutes; base peak 3.9 m/z with intensity 120680; TIC = 132377	4.79	120680	132377	132405
SpectrumIndex 7670 at 4.79 minutes; base peak 3.9 m/z with intensity 123056; TIC = 134103	4.79	123056	134103	134126
SpectrumIndex 7671 at 4.79 minutes; base peak 3.9 m/z with intensity 122544; TIC = 133870	4.79	122544	133870	133899
SpectrumIndex 7672 at 4.79 minutes; base peak 3.9 m/z with intensity 117200; TIC = 128004	4.79	117200	128004	128027
SpectrumIndex 7673 at 4.79 minutes; base peak 3.9 m/z with intensity 118960; TIC = 130731	4.79	118960	130731	130753
SpectrumIndex 7674 at 4.79 minutes; base peak 3.9 m/z with intensity 121392; TIC = 133324	4.79	121392	133324	133344
SpectrumIndex 7675 at 4.79 minutes; base peak 3.9 m/z with intensity 120456; TIC = 131405	4.79	120456	131405	131432
SpectrumIndex 7676 at 4.79 minutes; base peak 3.9 m/z with intensity 118616; TIC = 131101	4.79	118616	131101	131125
SpectrumIndex 7677 at 4.80 minutes; base peak 3.9 m/z with intensity 116848; TIC = 128103	4.80	116848	128103	128117
SpectrumIndex 7678 at 4.80 minutes; base peak 3.9 m/z with intensity 120752; TIC = 131457	4.80	120752	131457	131482
SpectrumIndex 7679 at 4.80 minutes; base peak 3.9 m/z with intensity 122144; TIC = 133876	4.80	122144	133876	133903
SpectrumIndex 7680 at 4.80 minutes; base peak 3.9 m/z with intensity 119064; TIC = 129435	4.80	119064	129435	129459
SpectrumIndex 7681 at 4.80 minutes; base peak 3.9 m/z with intensity 118128; TIC = 128856	4.80	118128	128856	128880
SpectrumIndex 7682 at 4.80 minutes; base peak 3.9 m/z with intensity 118680; TIC = 129801	4.80	118680	129801	129825
SpectrumIndex 7683 at 4.80 minutes; base peak 3.9 m/z with intensity 120272; TIC = 131258	4.80	120272	131258	131284
SpectrumIndex 7684 at 4.80 minutes; base peak 3.9 m/z with intensity 117688; TIC = 128802	4.80	117688	128802	128824
SpectrumIndex 7685 at 4.80 minutes; base peak 3.9 m/z with intensity 117296; TIC = 127992	4.80	117296	127992	128020
SpectrumIndex 7686 at 4.80 minutes; base peak 3.9 m/z with intensity 116216; TIC = 126986	4.80	116216	126986	127007
SpectrumIndex 7687 at 4.80 minutes; base peak 3.9 m/z with intensity 122808; TIC = 134346	4.80	122808	134346	134368
SpectrumIndex 7688 at 4.80 minutes; base peak 3.9 m/z with intensity 121352; TIC = 132484	4.80	121352	132484	132505
SpectrumIndex 7689 at 4.80 minutes; base peak 3.9 m/z with intensity 119152; TIC = 130128	4.80	119152	130128	130148
SpectrumIndex 7690 at 4.80 minutes; base peak 3.9 m/z with intensity 117824; TIC = 128905	4.80	117824	128905	128928
SpectrumIndex 7691 at 4.80 minutes; base peak 3.9 m/z with intensity 119976; TIC = 130898	4.80	119976	130898	130928
SpectrumIndex 7692 at 4.80 minutes; base peak 3.9 m/z with intensity 123568; TIC = 135613	4.80	123568	135613	135636
SpectrumIndex 7693 at 4.81 minutes; base peak 3.9 m/z with intensity 118144; TIC = 129778	4.81	118144	129778	129797
SpectrumIndex 7694 at 4.81 minutes; base peak 3.9 m/z with intensity 120704; TIC = 131199	4.81	120704	131199	131221
SpectrumIndex 7695 at 4.81 minutes; base peak 3.9 m/z with intensity 120432; TIC = 132173	4.81	120432	132173	132195
SpectrumIndex 7696 at 4.81 minutes; base peak 3.9 m/z with intensity 123856; TIC = 135332	4.81	123856	135332	135354
SpectrumIndex 7697 at 4.81 minutes; base peak 3.9 m/z with intensity 119008; TIC = 129989	4.81	119008	129989	130013
SpectrumIndex 7698 at 4.81 minutes; base peak 3.9 m/z with intensity 121080; TIC = 132169	4.81	121080	132169	132187
SpectrumIndex 7699 at 4.81 minutes; base peak 3.9 m/z with intensity 118248; TIC = 130381	4.81	118248	130381	130403
SpectrumIndex 7700 at 4.81 minutes; base peak 3.9 m/z with intensity 122560; TIC = 133293	4.81	122560	133293	133313
SpectrumIndex 7701 at 4.81 minutes; base peak 3.9 m/z with intensity 123680; TIC = 136255	4.81	123680	136255	136283
SpectrumIndex 7702 at 4.81 minutes; base peak 3.9 m/z with intensity 118768; TIC = 130398	4.81	118768	130398	130418
SpectrumIndex 7703 at 4.81 minutes; base peak 3.9 m/z with intensity 119984; TIC = 130194	4.81	119984	130194	130222
SpectrumIndex 7704 at 4.81 minutes; base peak 3.9 m/z with intensity 120416; TIC = 131478	4.81	120416	131478	131501
SpectrumIndex 7705 at 4.81 minutes; base peak 3.9 m/z with intensity 119600; TIC = 131084	4.81	119600	131084	131105
SpectrumIndex 7706 at 4.81 minutes; base peak 3.9 m/z with intensity 121896; TIC = 132408	4.81	121896	132408	132428
SpectrumIndex 7707 at 4.81 minutes; base peak 3.9 m/z with intensity 118040; TIC = 129356	4.81	118040	129356	129378
SpectrumIndex 7708 at 4.81 minutes; base peak 3.9 m/z with intensity 115848; TIC = 126598	4.81	115848	126598	126621
SpectrumIndex 7709 at 4.82 minutes; base peak 3.9 m/z with intensity 116672; TIC = 127258	4.82	116672	127258	127276
SpectrumIndex 7710 at 4.82 minutes; base peak 3.9 m/z with intensity 118320; TIC = 128814	4.82	118320	128814	128837
